,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,id_int,site_id_int,site_domain_int,site_category_int,app_id_int,app_domain_int,app_category_int,device_id_int,device_ip_int,device_model_int
4408,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,3869892331571047133,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8565020066314234491,2965369251169064031
4409,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,100097,157,5863833802613211727,-6980673329201508896,3896841184358607753,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-611283534676394189,-3203218385020632329
4410,0,14102100,1005,1,1,0,20251,320,50,2323,0,687,100081,48,-1537056451767121090,-6886358236811293385,4240859188818571211,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7793372156120521049,8444886789426686305
4411,0,14102100,1002,0,0,0,21661,320,50,2446,3,171,100228,156,8283484576408354876,8629950133425947508,111604357524640377,-2414393451864678829,-8814267315717769952,8511753678100510838,-3690605714457023166,-7925181764384629667,8050047273617363738,6649390212361449173
4412,1,14102100,1005,0,1,2,20362,320,50,2333,0,39,100025,157,-6768483807774103308,8629950133425947508,111604357524640377,-2414393451864678829,1190026776371542724,-8869963860572748104,4844916605846005300,1031008704209522188,6481460378637062663,-1231672477727201868
4413,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,100034,157,4402266390811319984,8629950133425947508,111604357524640377,-2414393451864678829,-9075055671551372192,-4525918953571814762,-4840563325561674567,-3518045965299665547,-3983167666105179118,8584467541835314535
4414,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,53007386778653683,8629950133425947508,111604357524640377,-2414393451864678829,2069392320637085991,-3760803862314243553,4844916605846005300,-3518045965299665547,2716936450978648263,-2468422969426501314
4415,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,5287854288913608761,519199084994882384,-8245037260675985886,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5109500884632220021,-6351624509581666973
4416,0,14102100,1005,1,1,0,16615,320,50,1863,3,39,-1,23,6553733275064957207,2362664956477857802,8033426486830027848,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-368680140525825072,3604274954607461578
4417,0,14102100,1005,0,1,0,21612,320,50,2481,3,297,100111,61,2434023465258153346,-4369898478251877562,-5374425214460013001,6950720313526839352,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1703855341774936609,-3103405231541071640
4418,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,444316314558807549,8629950133425947508,111604357524640377,-2414393451864678829,-2483803314176205006,-500279518171581154,4844916605846005300,-3518045965299665547,-4044119245372734606,-6046843993302256576
4419,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,1895423539654626149,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2014764414262399001,-6351624509581666973
4420,1,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,-2475293319066051769,-6006500867716285822,-4788160483375411076,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7644301902162361606,-6178101760675651881
4421,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-6689375006858737484,8629950133425947508,111604357524640377,-2414393451864678829,-2483803314176205006,-500279518171581154,4844916605846005300,-3518045965299665547,-7098145693324280125,5849129237744626681
4422,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,5024197281437355541,5648329286983610456,7421455112930957893,885715277795203547,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-3332537884570464187,6140072870404228886
4423,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-3303677315274721866,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5482951230387161753,-2816508552598089815
4424,0,14102100,1005,1,1,0,19772,320,50,2227,0,687,100077,48,-5583643714549233785,8438930769936714607,-8459012733113045359,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8893788235710441035,-6102910402053544266
4425,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-5185415454844108552,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-3130638766009655180,-4118515310004069049
4426,0,14102100,1005,0,1,0,20508,320,50,2351,3,163,100020,61,-3911466710744453252,8629950133425947508,111604357524640377,-2414393451864678829,1949103638040239747,-904227634758625487,4844916605846005300,-3518045965299665547,8706231643508157124,3465921110270988743
4427,0,14102100,1005,1,1,0,20633,320,50,2374,3,39,-1,23,-2805293288371136042,-5002982258106992296,-2205168921301951712,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-3103908483761498898,6527168080497028590
4428,1,14102100,1005,0,1,2,15706,320,50,1722,0,35,-1,79,-2829931489535618478,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8121820599264081025,-5447042282599780154
4429,0,14102100,1005,1,1,0,6558,320,50,571,2,39,100050,32,7494697094588804566,-641975627517988525,-8200604644668854278,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6520893284182297050,5464422721975916386
4430,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,7352974119760254470,-2379210214779650682,5839039743677053574,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-9021614377216283991,-5027562934616237773
4431,1,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,-8550079529833863985,519199084994882384,-8245037260675985886,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,7801883530408623082,1557475691714640854
4432,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,3670734072317350558,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4854236393920841826,-6351624509581666973
4433,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,972342513026496643,8629950133425947508,111604357524640377,-2414393451864678829,1019203843673676796,-6327619399419000028,4844916605846005300,-3518045965299665547,-3624583919848163636,-5005986989094480923
4434,0,14102100,1005,1,1,0,20352,320,50,2333,0,39,-1,157,-977021747361154867,-6886358236811293385,4240859188818571211,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,7684176175523372310,-6351624509581666973
4435,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-3372875984320578122,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2878603706723557054,-3304622842457361708
4436,0,14102100,1005,0,1,0,6557,320,50,571,2,39,-1,32,-1724522570572400920,8629950133425947508,111604357524640377,-2414393451864678829,9153448722038021357,-6327619399419000028,7897939898949762738,-3518045965299665547,-1157793676043305546,9197397757978036876
4437,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,100130,157,2246812745953469601,-1263761722335459000,-8612496964237964155,-7038547838583795797,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1812722584725306614,-953776238223607623
4438,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,100215,157,-7293179823698739636,8629950133425947508,111604357524640377,-2414393451864678829,1019203843673676796,-6327619399419000028,4844916605846005300,-3518045965299665547,1114107963120732739,7501646206462426354
4439,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-5929671365444072783,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2948375069094553769,-3203218385020632329
4440,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-4509777150347600576,8629950133425947508,111604357524640377,-2414393451864678829,-9075055671551372192,-4525918953571814762,-4840563325561674567,-3518045965299665547,4682959098774062747,5464422721975916386
4441,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,100083,79,-68934378647724296,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7499362014163469745,9197397757978036876
4442,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,3831491300637090659,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1803793605249176060,8684700912657445875
4443,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-2169203254891357072,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5004142829085864255,-6706287370474765347
4444,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,4320538885234198126,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8112328166840225588,-5867302370968876178
4445,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-6024526421761883828,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4116131628405906083,7568039529498303106
4446,0,14102100,1005,0,1,0,16859,320,50,1887,3,39,-1,23,2156102773959232269,-7536473485022362464,-9178995376665485683,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3286617232632800344,-2271149065477214756
4447,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,7158481688309138357,8629950133425947508,111604357524640377,-2414393451864678829,2069392320637085991,-3760803862314243553,4844916605846005300,-3518045965299665547,-9030952076519541908,259465243315616506
4448,0,14102100,1005,0,1,2,15701,320,50,1722,0,35,-1,79,-3381228705855686207,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3848684660376602684,-7215468400569239102
4449,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,2145298449695415916,8629950133425947508,111604357524640377,-2414393451864678829,4169716051489656511,-6179705746191220476,4844916605846005300,-3518045965299665547,-1280259712212567195,8823098565277197843
4450,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,2292322782951594762,8629950133425947508,111604357524640377,-2414393451864678829,1280967045915913952,8511753678100510838,4844916605846005300,-557648790424493012,-7832181675684931042,2694549753756259539
4451,0,14102100,1005,0,1,3,16859,320,50,1887,3,39,-1,23,-4440041071291275743,8629950133425947508,111604357524640377,-2414393451864678829,-2465242339538904234,-6327619399419000028,4844916605846005300,4289634335649666364,-837651320911061549,-3785740966776359825
4452,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,-7456264757749651558,8629950133425947508,111604357524640377,-2414393451864678829,7744744357360030387,8511753678100510838,4844916605846005300,-6376290600171378704,2784153906543188114,-6810708848293261224
4453,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7508978449467592125,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4941917071512601127,-3203218385020632329
4454,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,2238607092647812581,5648329286983610456,7421455112930957893,885715277795203547,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3590694583756369366,3098292913819606486
4455,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,2805447995194196692,8629950133425947508,111604357524640377,-2414393451864678829,5539988433062437267,8511753678100510838,4844916605846005300,-3518045965299665547,1267342392402805504,3086260236226053741
4456,0,14102100,1005,1,1,0,20366,320,50,2333,0,39,-1,157,2884838591381574059,-5002982258106992296,-2205168921301951712,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,467198969236136937,-8602344502866562308
4457,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100083,79,3756644855114506161,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1210657540265842640,8597697701124467158
4458,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,100083,33,1031415062774655369,519199084994882384,-8245037260675985886,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6111112509142444184,8428001498352507753
4459,0,14102100,1005,1,1,0,16208,320,50,1800,3,167,100076,23,-7315472269844010803,-6886358236811293385,4240859188818571211,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6827138954558879091,9197397757978036876
4460,1,14102100,1005,0,1,0,20633,320,50,2374,3,39,-1,23,4737237977603343973,8629950133425947508,111604357524640377,-2414393451864678829,7250440917338814884,3043032295284308391,4844916605846005300,-3518045965299665547,1171739296957970687,-3203218385020632329
4461,1,14102100,1002,0,0,0,15908,320,50,1752,3,297,100081,82,7944623565907416045,1710643434623097142,-7223701315157298994,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,-7769626780505741228,-8807353204312518472,3425161784937725970
4462,0,14102100,1005,1,1,0,15708,320,50,1722,0,35,-1,79,3139854798758696731,-6824194519603458702,1787328774327819341,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4181223408839629048,-3203218385020632329
4463,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,1742208690924714100,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7702072114093252039,7568039529498303106
4464,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,7788845740080203269,-6989217011279992995,-2170154065774416367,-7038547838583795797,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5402236472866944810,-9068659649458215538
4465,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-2628112294661247109,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8175141270403948808,-5627465222067390417
